Timestamp,BMW_M47_RAIL_PRESSURE,BMW_M47_BOOST_PRESSURE,BMW_M47_CALCULATED_LOAD
09:48:21,,,
09:48:21,,,
09:48:22,,,
09:48:23,,,
09:48:24,,,
09:48:24,,,
09:48:25,,,
09:48:26,,,
09:48:27,,,
09:48:27,,,
09:48:28,,,
09:48:29,,,
09:48:29,,,
09:48:30,,,
09:48:31,,,
09:48:32,,,
09:48:32,,,
09:48:33,,,
09:48:34,,,
09:48:34,,,
09:48:35,,,
09:48:36,,,
09:48:36,,,
09:48:37,,,
09:48:38,,,
09:48:39,,,
09:48:39,,,
09:48:40,,,
09:48:41,,,
09:48:42,,,
09:48:42,,,
09:48:43,,,
09:48:44,,,
09:48:44,,,
09:48:45,,,
09:48:46,,,
09:48:46,,,
09:48:47,,,
09:48:48,,,
09:48:48,,,
09:48:49,,,
09:48:50,,,
09:48:51,,,
09:48:51,,,
09:48:52,,,
09:48:53,,,
09:48:54,,,
09:48:54,,,
09:48:55,,,
09:48:56,,,
09:48:57,,,
09:48:57,,,
09:48:58,,,
09:48:59,,,
09:48:59,,,
09:49:00,,,
09:49:01,,,
09:49:01,,,
09:49:02,,,
09:49:03,,,
09:49:04,,,
09:49:04,,,
09:49:05,,,
09:49:06,,,
09:49:06,,,
09:49:07,,,
09:49:08,,,
09:49:08,,,
09:49:10,,,
09:49:10,,,
09:49:11,,,
09:49:12,,,
09:49:13,,,
09:49:13,,,
09:49:14,,,
09:49:15,,,
09:49:15,,,
09:49:16,,,
09:49:18,,,
09:49:18,,,
09:49:19,,,
09:49:20,,,
09:49:20,,,
09:49:21,,,
09:49:22,,,
09:49:23,,,
09:49:23,,,
09:49:24,,,
09:49:25,,,
09:49:25,,,
09:49:26,,,
09:49:27,,,
09:49:27,,,
09:49:28,,,
09:49:29,,,
09:49:30,,,
09:49:30,,,
09:49:31,,,
09:49:32,,,
09:49:32,,,
09:49:33,,,
09:49:34,,,
09:49:35,,,
09:49:35,,,
09:49:36,,,
09:49:37,,,
09:49:37,,,
09:49:38,,,
09:49:39,,,
09:49:39,,,
09:49:40,,,
09:49:41,,,
09:49:42,,,
09:49:42,,,
09:49:43,,,
09:49:44,,,
09:49:44,,,
09:49:45,,,
09:49:46,,,
09:49:47,,,
09:49:47,,,
09:49:48,,,
09:49:49,,,
09:49:49,,,
09:49:50,,,
09:49:51,,,
09:49:51,,,
09:49:52,,,
09:49:53,,,
09:49:54,,,
09:49:54,,,
09:49:55,,,
09:49:56,,,
09:49:56,,,
09:49:57,,,
09:49:58,,,
09:49:59,,,
09:49:59,,,
09:50:00,,,
09:50:01,,,
09:50:01,,,
09:50:02,,,
09:50:03,,,
09:50:04,,,
09:50:04,,,
09:50:05,,,
09:50:06,,,
09:50:06,,,
09:50:07,,,
09:50:08,,,
09:50:09,,,
09:50:09,,,
09:50:10,,,
09:50:11,,,
